Architecture
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11330	BLDG	3450	71	WIT	4.000	CONSTRUCT PROJ COST ANALYSIS	M	05:30 pm-09:30 pm	25	21	4	Wayne Delpico (P)	08/31-12/16	WENTW 212	 
NR	11441	BLDG	3600	61	WIT	4.000	CONSTRUCTION MGMT THEORY	 	TBA	20	6	14	James Lee (P)	08/31-10/17	TBA	 
NR	11316	BLDG	3600	71	WIT	4.000	CONSTRUCTION MGMT THEORY	T	05:30 pm-09:30 pm	25	13	12	James Lee (P)	08/31-10/17	WENTW 206	 
NR	11313	BLDG	4250	71	WIT	4.000	FINANCING CONSTRUCTION PROJECT	R	05:30 pm-09:30 pm	25	9	16	Carl W Pearson (P)	08/31-12/16	WENTW 214	 
NR	11537	BLDG	5500	71	WIT	4.000	SENIOR PROJECT BLDG CONST MGMT	W	05:30 pm-09:30 pm	15	4	11	Wayne Delpico (P)	08/31-12/16	WENTW 010	 
Business Analytics
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11519	TBAN	7210	01	WIT	2.100	APPLIED STATISTICS	T	06:00 pm-09:00 pm	20	12	8	John Paul Verostek (P)	08/31-10/17	BEATT 302	 
NR	11613	TBAN	7230	01	WIT	2.100	PREDICTIVE MODELING	T	06:00 pm-09:00 pm	20	9	11	John Paul Verostek (P)	10/26-12/12	BEATT 302	 
Chemistry
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10521	CHEM	1000	01A	WIT	4.000	CHEMISTRY OF THE BUILD ENVIRON	TR	08:00 am-09:15 am	23	22	1	Laurie Eileen Grove (P)	08/31-12/09	DOBBS 302	 
NR	10522	CHEM	1000	02A	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	08:00 am-09:50 am	12	11	1	Laurie Eileen Grove (P)	08/31-12/09	IRALL 330	 
C	10523	CHEM	1000	03A	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	08:00 am-09:50 am	11	11	0	Sucharita Sen-Banerjee (P)	08/31-12/09	IRALL 329	 
NR	10524	CHEM	1000	04B	WIT	4.000	CHEMISTRY OF THE BUILD ENVIRON	TR	09:30 am-10:45 am	22	20	2	Laurie Eileen Grove (P)	08/31-12/09	DOBBS 302	 
NR	10525	CHEM	1000	05B	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	10:00 am-11:50 am	11	10	1	Laurie Eileen Grove (P)	08/31-12/09	IRALL 330	 
NR	10526	CHEM	1000	06B	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	10:00 am-11:50 am	11	10	1	Sucharita Sen-Banerjee (P)	08/31-12/09	IRALL 329	 
C	10527	CHEM	1000	07C	WIT	4.000	CHEMISTRY OF THE BUILD ENVIRON	TR	12:30 pm-01:45 pm	23	23	0	Gergely Sirokman (P)	08/31-12/09	WILLS 102	 
C	10528	CHEM	1000	08C	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	01:00 pm-02:50 pm	12	12	0	Gergely Sirokman (P)	08/31-12/09	IRALL 330	 
C	11116	CHEM	1000	09C	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	01:00 pm-02:50 pm	11	11	0	Sucharita Sen-Banerjee (P)	08/31-12/09	IRALL 329	 
C	10534	CHEM	1000	10D	WIT	4.000	CHEMISTRY OF THE BUILD ENVIRON	TR	02:00 pm-03:15 pm	23	23	0	Gergely Sirokman (P)	08/31-12/09	ANXCN 102	 
C	10536	CHEM	1000	11D	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	03:00 pm-04:50 pm	12	12	0	Gergely Sirokman (P)	08/31-12/09	IRALL 330	 
C	10539	CHEM	1000	12D	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	F	03:00 pm-04:50 pm	11	11	0	Sucharita Sen-Banerjee (P)	08/31-12/09	IRALL 329	 
NR	10651	CHEM	1000	13E	WIT	4.000	CHEMISTRY OF THE BUILD ENVIRON	TR	05:00 pm-06:15 pm	25	24	1	Sucharita Sen-Banerjee (P)	08/31-12/09	RBSTN 105	 
C	10653	CHEM	1000	14E	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	W	05:00 pm-06:50 pm	13	14	-1	Sucharita Sen-Banerjee (P)	08/31-12/09	IRALL 330	 
NR	10657	CHEM	1000	15E	WIT	0.000	CHEM OF THE BUILD ENVIRON-LAB	W	05:00 pm-06:50 pm	12	10	2	Ramon Santos (P)	08/31-12/09	IRALL 329	 
NR	11190	CHEM	1100	04B	WIT	4.000	ENGINEERING CHEMISTRY I	TR	05:00 pm-06:15 pm	22	20	2	Mekhala Pati (P)	08/31-12/09	RBSTN 104	 
C	11191	CHEM	1100	05B	WIT	0.000	ENGINEERING CHEMISTRY I-LAB	M	05:00 pm-06:50 pm	11	11	0	Mekhala Pati (P)	08/31-12/09	IRALL 330	 
NR	11192	CHEM	1100	06B	WIT	0.000	ENGINEERING CHEMISTRY I-LAB	M	05:00 pm-06:50 pm	11	9	2	Harry Fu (P)	08/31-12/09	IRALL 329	 
NR	10636	CHEM	1600	01A	WIT	4.000	ENGINEERING CHEMISTRY II	TR	09:30 am-10:45 am	14	10	4	Gergely Sirokman (P)	08/31-12/09	WENTW 307	 
NR	10638	CHEM	1600	02A	WIT	0.000	ENGINEERING CHEMISTRY II-LAB	M	10:00 am-11:50 am	14	10	4	Gergely Sirokman (P)	08/31-12/09	IRALL 326	 
C	10639	CHEM	2000	01A	WIT	4.000	BASICS OF ORGANIC/BIOCHEMISTRY	TR	08:00 am-09:15 am	16	16	0	Sara Alibeik (P)	08/31-12/09	WENTW 205	 
C	10645	CHEM	2000	03A	WIT	0.000	BASICS OF ORGANIC/BIOCHEM-LAB	W	08:00 am-09:50 am	16	16	0	Sara Alibeik (P)	08/31-12/09	IRALL 330	 
NR	10649	CHEM	2000	07B	WIT	4.000	BASICS OF ORGANIC/BIOCHEMISTRY	TR	02:00 pm-03:15 pm	16	14	2	Sara Alibeik (P)	08/31-12/09	WATSN 006	 
NR	10652	CHEM	2000	09B	WIT	0.000	BASICS OF ORGANIC/BIOCHEM-LAB	W	01:00 pm-02:50 pm	16	14	2	Sara Alibeik (P)	08/31-12/09	IRALL 330	 
C	10661	CHEM	2000	13C	WIT	4.000	BASICS OF ORGANIC/BIOCHEMISTRY	TR	09:30 am-10:45 am	16	16	0	Sara Alibeik (P)	08/31-12/09	WENTW 305	 
C	10664	CHEM	2000	15C	WIT	0.000	BASICS OF ORGANIC/BIOCHEM-LAB	W	10:00 am-11:50 am	16	16	0	Sara Alibeik (P)	08/31-12/09	IRALL 330	 
Civil Engineering
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10595	CIVE	2000	01	WIT	3.000	STATICS & MECH MATERIALS I	MWF	09:00 am-09:50 am	35	32	3	Vitaliy Victor Saykin (P)	08/31-12/09	ANXCN 209	 
NR	10596	CIVE	2000	02	WIT	3.000	STATICS & MECH MATERIALS I	MWF	11:00 am-11:50 am	35	17	18	Vitaliy Victor Saykin (P)	08/31-12/09	ANXCN 209	 
NR	10597	CIVE	2000	03	WIT	3.000	STATICS & MECH MATERIALS I	MWF	01:00 pm-01:50 pm	35	17	18	Vitaliy Victor Saykin (P)	08/31-12/09	ANXCN 209	 
NR	10599	CIVE	2200	01	WIT	3.000	INTRODUCTION TO GEOMATICS	M	10:00 am-11:50 am	22	21	1	Gautham Das (P)	08/31-12/09	DOBBS 310	 
NR	10600	CIVE	2200	02	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	W	03:00 pm-04:50 pm	16	15	1	Leonard Anderson (P)	08/31-12/09	ANXNO 001	 
NR	10601	CIVE	2200	03	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	W	05:00 pm-06:50 pm	16	5	11	Leonard Anderson (P)	08/31-12/09	ANXNO 001	 
C	10602	CIVE	2200	04	WIT	3.000	INTRODUCTION TO GEOMATICS	M	01:00 pm-02:50 pm	22	23	-1	Gautham Das (P)	08/31-12/09	ANXCN 203	 
C	10603	CIVE	2200	05	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	F	12:00 pm-01:50 pm	16	16	0	John Duggan (P)	08/31-12/09	ANXNO 001	 
NR	10604	CIVE	2200	06	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	T	10:00 am-11:50 am	16	3	13	William J. McGovern (P)	08/31-12/09	ANXNO 001	 
NR	10605	CIVE	2200	07	WIT	3.000	INTRODUCTION TO GEOMATICS	M	03:00 pm-04:50 pm	22	20	2	Gautham Das (P)	08/31-12/09	ANXCN 203	 
NR	10606	CIVE	2200	08	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	R	10:00 am-11:50 am	16	14	2	William J. McGovern (P)	08/31-12/09	ANXNO 001	 
NR	10607	CIVE	2200	09	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	F	10:00 am-11:50 am	16	12	4	John Duggan (P)	08/31-12/09	ANXNO 001	 
NR	10608	CIVE	2200	10	WIT	3.000	INTRODUCTION TO GEOMATICS	W	10:00 am-11:50 am	22	14	8	Leonard Anderson (P)	08/31-12/09	ANXNO 001	 
NR	10609	CIVE	2200	11	WIT	0.000	INTRODUCTION TO GEOMATICS-LAB	W	01:00 pm-02:50 pm	16	13	3	Leonard Anderson (P)	08/31-12/09	ANXNO 001	 
NR	10612	CIVE	3000	01	WIT	3.000	FLUID MECHANICS	T	08:00 am-09:50 am	22	14	8	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
 	 	 	 	 	 	 	 	R	08:00 am-08:50 am	 	 	 	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
NR	10613	CIVE	3000	02	WIT	3.000	FLUID MECHANICS	T	10:00 am-10:50 am	22	18	4	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
 	 	 	 	 	 	 	 	R	09:00 am-10:50 am	 	 	 	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
NR	10614	CIVE	3000	03	WIT	3.000	FLUID MECHANICS	T	12:30 pm-01:20 pm	22	21	1	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
 	 	 	 	 	 	 	 	R	12:30 pm-02:20 pm	 	 	 	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
NR	10615	CIVE	3000	04	WIT	3.000	FLUID MECHANICS	T	01:30 pm-03:20 pm	22	9	13	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
 	 	 	 	 	 	 	 	R	02:30 pm-03:20 pm	 	 	 	Leonard Anderson (P)	08/31-12/09	ANXCN 005	 
NR	10632	CIVE	3100	01	WIT	3.000	ENVIRONMENTAL ENGINEERING	T	08:00 am-09:50 am	22	21	1	Gautham Das (P)	08/31-12/09	ANXCN 103	 
 	 	 	 	 	 	 	 	R	08:00 am-08:50 am	 	 	 	Gautham Das (P)	08/31-12/09	ANXCN 103	 
NR	10633	CIVE	3100	02	WIT	3.000	ENVIRONMENTAL ENGINEERING	T	10:00 am-10:50 am	22	18	4	Gautham Das (P)	08/31-12/09	ANXCN 103	 
 	 	 	 	 	 	 	 	R	09:00 am-10:50 am	 	 	 	Gautham Das (P)	08/31-12/09	ANXCN 103	 
NR	10634	CIVE	3100	03	WIT	3.000	ENVIRONMENTAL ENGINEERING	T	12:30 pm-01:20 pm	22	14	8	Gautham Das (P)	08/31-12/09	WENTW 308	 
 	 	 	 	 	 	 	 	R	12:30 pm-02:20 pm	 	 	 	Gautham Das (P)	08/31-12/09	WENTW 205	 
NR	10635	CIVE	3100	04	WIT	3.000	ENVIRONMENTAL ENGINEERING	T	01:30 pm-03:20 pm	22	14	8	Gautham Das (P)	08/31-12/09	ANXCN 207	 
 	 	 	 	 	 	 	 	R	02:30 pm-03:20 pm	 	 	 	Gautham Das (P)	08/31-12/09	ANXCN 207	 
NR	10616	CIVE	3200	01	WIT	3.000	STRUCTURAL ANALYSIS	T	08:00 am-09:50 am	22	4	18	Michael James Davidson (P)	08/31-12/09	ANXCN 108	 
 	 	 	 	 	 	 	 	R	08:00 am-08:50 am	 	 	 	Michael James Davidson (P)	08/31-12/09	ANXCN 301	 
NR	10617	CIVE	3200	02	WIT	3.000	STRUCTURAL ANALYSIS	T	10:00 am-10:50 am	22	18	4	Michael James Davidson (P)	08/31-12/09	KNGMN 201	 
 	 	 	 	 	 	 	 	R	09:00 am-10:50 am	 	 	 	Michael James Davidson (P)	08/31-12/09	WILLS 103	 
NR	10618	CIVE	3200	03	WIT	3.000	STRUCTURAL ANALYSIS	T	12:30 pm-01:20 pm	22	17	5	Michael James Davidson (P)	08/31-12/09	WENTW 310	 
 	 	 	 	 	 	 	 	R	12:30 pm-02:20 pm	 	 	 	Michael James Davidson (P)	08/31-12/09	WENTW 206	 
NR	10619	CIVE	3200	04	WIT	3.000	STRUCTURAL ANALYSIS	T	01:30 pm-03:20 pm	22	21	1	Michael James Davidson (P)	08/31-12/09	ANXSO 013	 
 	 	 	 	 	 	 	 	R	02:30 pm-03:20 pm	 	 	 	Michael James Davidson (P)	08/31-12/09	ANXCN 201	 
C	10620	CIVE	3500	01	WIT	3.000	DESIGN STUDIO LAB	MWF	08:00 am-09:50 am	12	12	0	Abigail Charest (P)	08/31-12/09	ANXCN 101	 
C	10621	CIVE	3500	02	WIT	3.000	DESIGN STUDIO LAB	MWF	08:00 am-09:50 am	12	12	0	John Duggan (P)	08/31-12/09	ANXCN 009	 
C	10622	CIVE	3500	03	WIT	3.000	DESIGN STUDIO LAB	MWF	10:00 am-11:50 am	12	13	-1	Abigail Charest (P)	08/31-12/09	ANXCN 101	 
NR	10625	CIVE	3500	05	WIT	3.000	DESIGN STUDIO LAB	MWF	01:00 pm-02:50 pm	12	10	2	Nakisa Alborz (P)	08/31-12/09	ANXCN 009	 
NR	10624	CIVE	3500	06	WIT	3.000	DESIGN STUDIO LAB	MWF	01:00 pm-02:50 pm	12	11	1	Abigail Charest (P)	08/31-12/09	ANXCN 101	 
NR	10628	CIVE	3800	01	WIT	3.000	SOIL MECHANICS	T	08:00 am-09:50 am	22	20	2	James Lambrechts (P)	08/31-12/09	DOBBS 308	 
 	 	 	 	 	 	 	 	R	08:00 am-08:50 am	 	 	 	James Lambrechts (P)	08/31-12/09	DOBBS 308	 
NR	10629	CIVE	3800	02	WIT	3.000	SOIL MECHANICS	T	10:00 am-10:50 am	22	9	13	James Lambrechts (P)	08/31-12/09	ANXCN 306	 
 	 	 	 	 	 	 	 	R	09:00 am-10:50 am	 	 	 	James Lambrechts (P)	08/31-12/09	WENTW 306	 
NR	10630	CIVE	3800	03	WIT	3.000	SOIL MECHANICS	T	12:30 pm-01:20 pm	22	12	10	James Lambrechts (P)	08/31-12/09	WENTW 312	 
 	 	 	 	 	 	 	 	R	12:30 pm-02:20 pm	 	 	 	James Lambrechts (P)	08/31-12/09	DOBBS 308	 
NR	10631	CIVE	3800	04	WIT	3.000	SOIL MECHANICS	T	01:30 pm-03:20 pm	22	21	1	James Lambrechts (P)	08/31-12/09	WENTW 208	 
 	 	 	 	 	 	 	 	R	02:30 pm-03:20 pm	 	 	 	James Lambrechts (P)	08/31-12/09	WENTW 208	 
C	11583	CIVE	3800	05	WIT	4.000	SPECIAL TOPICS CIVIL ENG	MW	03:00 pm-04:50 pm	8	8	0	Francis Hopcroft (P)	08/31-12/09	ANXCN 307	 
NR	11600	CIVE	3800	06	WIT	2.000	BLUE LINE EXTENSION	 	TBA	5	3	2	James Lambrechts (P)	08/31-12/09	TBA	 
NR	11306	CIVE	8000	91	WIT	3.000	PROJ MGT PRINCPLS & PRACTICES	W	06:00 pm-09:00 pm	20	12	8	Nakisa Alborz (P)	08/31-10/17	DOBBS 203	 
NR	11307	CIVE	8200	92	WIT	3.000	ENVIRONMENTAL SYSTEMS	W	06:00 pm-09:00 pm	20	12	8	Abigail Charest (P)	10/26-12/12	WENTW 212	 
Communication
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11235	COMM	3100	50	WIT	3.000	PROFESSIONAL COMMUNICATION	S	08:00 am-12:00 pm	25	13	12	Ryan Daniel DePesa (P)	09/12-09/12	WENTW 214	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Ryan Daniel DePesa (P)	09/19-09/19	WENTW 214	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Ryan Daniel DePesa (P)	10/03-10/03	WENTW 214	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Ryan Daniel DePesa (P)	10/17-10/17	WENTW 214	 
NR	11239	COMM	3100	58	MAS	3.000	PROFESSIONAL COMMUNICATION	S	08:00 am-12:00 pm	25	10	15	Alexander Salachi (P)	09/12-09/12	TBA	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Alexander Salachi (P)	09/19-09/19	TBA	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Alexander Salachi (P)	10/03-10/03	TBA	 
 	 	 	 	 	 	 	 	S	08:00 am-12:00 pm	 	 	 	Alexander Salachi (P)	10/17-10/17	TBA	 
NR	11272	COMM	3100	61	WIT	3.000	PROFESSIONAL COMMUNICATION	 	TBA	20	15	5	Joan E Giblin (P)	08/31-10/17	TBA	 
NR	11112	COMM	3120	01	WIT	3.000	TECHNICAL COMMUNICATIONS	TR	12:30 pm-01:45 pm	26	19	7	Kurt Odenwald (P)	08/31-12/09	WENTW 305	 
NR	11113	COMM	3120	02	WIT	3.000	TECHNICAL COMMUNICATIONS	TR	02:00 pm-03:15 pm	26	13	13	Kurt Odenwald (P)	08/31-12/09	WENTW 308	 
NR	10676	COMM	3800	01	WIT	4.000	MEDIA ETHICS	M	08:00 am-09:50 am	26	23	3	Lisa D. Falvey (P)	08/31-12/09	WATSN 006	Hybrid and Minor Crs: Media Culture Comm and HSS Elective: Social Science
C	10677	COMM	3800	02	WIT	4.000	RADIO BROADCASTING	MW	10:00 am-11:50 am	20	20	0	Lisa D. Falvey (P)	08/31-12/09	WENTW 305	Minor Crs: Media Culture Comm and HSS Elective: Social Science
NR	10678	COMM	3800	03	WIT	4.000	RADIO BROADCASTING	TR	10:00 am-11:50 am	20	17	3	Lisa D. Falvey (P)	08/31-12/09	WENTW 308	Minor Crs: Media Culture Comm and HSS Elective: Social Science
NR	11099	COMM	4112	01	WIT	4.000	SOCIAL PERSPECTIVES JOURNALISM	TR	08:00 am-09:50 am	24	16	8	Paul Lazarovich (P)	08/31-12/09	BEATT 301	Minor Crs: Media Culture Comm and HSS Elective: Social Science
NR	10679	COMM	4262	01	WIT	4.000	PUBLIC RELATIONS WRITING	F	08:00 am-09:50 am	25	24	1	Paul Lazarovich (P)	08/31-12/09	BEATT 303	Hybrid and Minor Crs: Media Culture Comm and HSS Elective: Social Science
NR	10759	COMM	4262	02	WIT	4.000	PUBLIC RELATIONS WRITING	F	10:00 am-11:50 am	25	24	1	Paul Lazarovich (P)	08/31-12/09	BEATT 426	Hybrid and Minor Crs: Media Culture Comm and HSS Elective: Social Science
Computer Science
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10351	COMP	1070	01	WIT	4.000	COMPUTER SCIENCE I	MWF	03:00 pm-03:50 pm	25	23	2	Naomi Bolotin (P)	08/31-12/09	ANXCN 201	 
NR	10352	COMP	1070	02	WIT	0.000	COMPUTER SCIENCE I-LAB	T	03:00 pm-04:50 pm	25	23	2	Naomi Bolotin (P)	08/31-12/09	WENTW 206	 
NR	10353	COMP	1070	03	WIT	4.000	COMPUTER SCIENCE I	MWF	04:00 pm-04:50 pm	25	13	12	Naomi Bolotin (P)	08/31-12/09	DOBBS 310	 
NR	10354	COMP	1070	04	WIT	0.000	COMPUTER SCIENCE I-LAB	R	03:00 pm-04:50 pm	25	13	12	Naomi Bolotin (P)	08/31-12/09	WENTW 307	 
NR	10357	COMP	1070	07	WIT	4.000	COMPUTER SCIENCE I	MWF	12:00 pm-12:50 pm	25	24	1	Nathaniel Derbinsky (P)	08/31-12/09	DOBBS 310	 
NR	10358	COMP	1070	08	WIT	0.000	COMPUTER SCIENCE I-LAB	R	11:00 am-12:50 pm	25	24	1	Nathaniel Derbinsky (P)	08/31-12/09	DOBBS 306	 
C	10359	COMP	1070	09	WIT	4.000	COMPUTER SCIENCE I	MWF	10:00 am-10:50 am	25	25	0	Charles Gordon Wiseman (P)	08/31-12/09	DOBBS 302	 
C	10360	COMP	1070	10	WIT	0.000	COMPUTER SCIENCE I-LAB	T	10:00 am-11:50 am	25	25	0	Charles Gordon Wiseman (P)	08/31-12/09	ANXCN 305	 
NR	10361	COMP	1070	11	WIT	4.000	COMPUTER SCIENCE I	MWF	01:00 pm-01:50 pm	25	16	9	Chen-Hsiang Yu (P)	08/31-12/09	WENTW 212	 
NR	10362	COMP	1070	12	WIT	0.000	COMPUTER SCIENCE I-LAB	T	01:00 pm-02:50 pm	25	16	9	Chen-Hsiang Yu (P)	08/31-12/09	WILLS 105	 
NR	10363	COMP	1070	13	WIT	4.000	COMPUTER SCIENCE I	MWF	02:00 pm-02:50 pm	25	13	12	Chen-Hsiang Yu (P)	08/31-12/09	WENTW 212	 
NR	10364	COMP	1070	14	WIT	0.000	COMPUTER SCIENCE I-LAB	R	01:00 pm-02:50 pm	25	13	12	Chen-Hsiang Yu (P)	08/31-12/09	KNGMN 202	 
NR	10365	COMP	1070	15	WIT	4.000	COMPUTER SCIENCE I	MWF	10:00 am-10:50 am	25	24	1	David Rilett (P)	08/31-12/09	DOBBS 203	 
NR	10366	COMP	1070	16	WIT	0.000	COMPUTER SCIENCE I-LAB	T	10:00 am-11:50 am	25	24	1	David Rilett (P)	08/31-12/09	BEATT 426	 
C	10367	COMP	1070	17	WIT	4.000	COMPUTER SCIENCE I	MWF	11:00 am-11:50 am	25	25	0	David Rilett (P)	08/31-12/09	DOBBS 203	 
C	10368	COMP	1070	18	WIT	0.000	COMPUTER SCIENCE I-LAB	R	10:00 am-11:50 am	25	25	0	David Rilett (P)	08/31-12/09	BEATT 419	 
C	10371	COMP	1070	21	WIT	4.000	COMPUTER SCIENCE I	MWF	08:00 am-08:50 am	25	25	0	Hong-Sheng Wu (P)	08/31-12/09	DOBBS 308	 
C	10378	COMP	1070	22	WIT	0.000	COMPUTER SCIENCE I-LAB	T	08:00 am-09:50 am	25	25	0	Hong-Sheng Wu (P)	08/31-12/09	RBSTN 201	 
C	10379	COMP	1070	23	WIT	4.000	COMPUTER SCIENCE I	MWF	09:00 am-09:50 am	25	25	0	Hong-Sheng Wu (P)	08/31-12/09	RBSTN 103	 
C	10380	COMP	1070	24	WIT	0.000	COMPUTER SCIENCE I-LAB	R	08:00 am-09:50 am	25	25	0	Hong-Sheng Wu (P)	08/31-12/09	DOBBS 307	 
NR	10381	COMP	1070	25	WIT	4.000	COMPUTER SCIENCE I	MWF	02:00 pm-02:50 pm	25	21	4	Nathaniel Derbinsky (P)	08/31-12/09	WENTW 314	 
NR	10382	COMP	1070	26	WIT	0.000	COMPUTER SCIENCE I-LAB	T	02:00 pm-03:50 pm	25	21	4	Nathaniel Derbinsky (P)	08/31-12/09	WILLS 102	 
NR	10383	COMP	1070	27	WIT	4.000	COMPUTER SCIENCE I	MWF	03:00 pm-03:50 pm	25	18	7	Nathaniel Derbinsky (P)	08/31-12/09	DOBBS 308	 
NR	10384	COMP	1070	28	WIT	0.000	COMPUTER SCIENCE I-LAB	R	02:00 pm-03:50 pm	25	18	7	Nathaniel Derbinsky (P)	08/31-12/09	525HA 115	 
NR	10385	COMP	1070	29	WIT	4.000	COMPUTER SCIENCE I	MWF	01:00 pm-01:50 pm	25	15	10	Nguyen Thai (P)	08/31-12/09	BEATT 401	 
NR	10386	COMP	1070	30	WIT	0.000	COMPUTER SCIENCE I-LAB	T	01:00 pm-02:50 pm	25	15	10	Nguyen Thai (P)	08/31-12/09	WENTW 205	 
NR	10387	COMP	1071	01	WIT	4.000	COMPUTER SCIENCE II	MWF	04:00 pm-04:50 pm	25	16	9	Chen-Hsiang Yu (P)	08/31-12/09	RBSTN 104	 
NR	10391	COMP	1071	02	WIT	0.000	COMPUTER SCIENCE II-LAB	T	03:00 pm-04:50 pm	25	16	9	Chen-Hsiang Yu (P)	08/31-12/09	DOBBS 308	 
NR	10393	COMP	1071	03	WIT	4.000	COMPUTER SCIENCE II	MWF	12:00 pm-12:50 pm	25	18	7	Mira Yun (P)	08/31-12/09	DOBBS 307	 
NR	10394	COMP	1071	04	WIT	0.000	COMPUTER SCIENCE II-LAB	R	10:00 am-11:50 am	25	18	7	Mira Yun (P)	08/31-12/09	DOBBS 310	 
NR	10345	COMP	1099	01	WIT	4.000	COMPUTER SCIENCE I WITH C	TR	11:00 am-12:15 pm	25	22	3	Hong-Sheng Wu (P)	08/31-12/09	ANXCN 209	 
NR	10346	COMP	1099	02	WIT	0.000	COMPUTER SCIENCE I WITH C-LAB	F	10:00 am-11:50 am	25	22	3	Hong-Sheng Wu (P)	08/31-12/09	ANXCN 203	 
NR	10347	COMP	1099	03	WIT	4.000	COMPUTER SCIENCE I WITH C	TR	09:00 am-10:15 am	25	11	14	Rengammal Chockalingam (P)	08/31-12/09	BEATT 302	 
NR	10348	COMP	1099	04	WIT	0.000	COMPUTER SCIENCE I WITH C-LAB	R	01:00 pm-02:50 pm	25	11	14	Rengammal Chockalingam (P)	08/31-12/09	KNGMN 201	 
NR	10349	COMP	1099	05	WIT	4.000	COMPUTER SCIENCE I WITH C	TR	11:30 am-12:45 pm	25	5	20	Rengammal Chockalingam (P)	08/31-12/09	BEATT 301	 
NR	10350	COMP	1099	06	WIT	0.000	COMPUTER SCIENCE I WITH C-LAB	T	01:00 pm-02:50 pm	25	5	20	Rengammal Chockalingam (P)	08/31-12/09	525HA 115	 
NR	10329	COMP	1170	01	WIT	4.000	INTRO TO NETWORK AND SYSTEMS	MWF	08:00 am-08:50 am	25	7	18	David Rilett (P)	08/31-12/09	DOBBS 307	 
NR	10330	COMP	1170	02	WIT	0.000	INTRO TO NETWORK AND SYST-LAB	T	08:00 am-09:50 am	25	7	18	David Rilett (P)	08/31-12/09	WATSN 004	 
NR	10331	COMP	1170	03	WIT	4.000	INTRO TO NETWORK AND SYSTEMS	MWF	10:00 am-10:50 am	25	20	5	Lisa MacLean (P)	08/31-12/09	WILLS 103	 
NR	10332	COMP	1170	04	WIT	0.000	INTRO TO NETWORK AND SYST-LAB	T	10:00 am-11:50 am	25	20	5	Lisa MacLean (P)	08/31-12/09	DOBBS 310	 
NR	10333	COMP	1170	05	WIT	4.000	INTRO TO NETWORK AND SYSTEMS	MWF	09:00 am-09:50 am	25	17	8	Magdy Ellabidy (P)	08/31-12/09	BEATT 301	 
NR	10334	COMP	1170	06	WIT	0.000	INTRO TO NETWORK AND SYST-LAB	R	08:00 am-09:50 am	25	17	8	Magdy Ellabidy (P)	08/31-12/09	RBSTN 105	 
NR	10335	COMP	1170	07	WIT	4.000	INTRO TO NETWORK AND SYSTEMS	MWF	10:00 am-10:50 am	25	13	12	Magdy Ellabidy (P)	08/31-12/09	WILLS 102	 
NR	10336	COMP	1170	08	WIT	0.000	INTRO TO NETWORK AND SYST-LAB	T	10:00 am-11:50 am	25	13	12	Magdy Ellabidy (P)	08/31-12/09	RBSTN 105	 
